"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"3762","Conlon,C.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"3772","Conlon,C.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"43664","Workman,C.","Shaunak,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"43752","Workman,C.","Olson,K.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"43841","Workman,C.","Goulder,P.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"43929","Workman,C.","Brander,C.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"44023","Workman,C.","Ogg,G.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"44113","Workman,C.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"4427","Workman,C.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"4434","Workman,C.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"4443","Workman,C.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"4452","Workman,C.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"4462","Workman,C.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"50552","Shaunak,S.","Olson,K.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"50641","Shaunak,S.","Goulder,P.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"50729","Shaunak,S.","Brander,C.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"50823","Shaunak,S.","Ogg,G.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"50913","Shaunak,S.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5108","Shaunak,S.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5114","Shaunak,S.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5123","Shaunak,S.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5132","Shaunak,S.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5142","Shaunak,S.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"57341","Olson,K.","Goulder,P.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"57429","Olson,K.","Brander,C.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"57523","Olson,K.","Ogg,G.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"57613","Olson,K.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5777","Olson,K.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5783","Olson,K.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5792","Olson,K.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5801","Olson,K.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"5811","Olson,K.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"64029","Goulder,P.","Brander,C.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"64123","Goulder,P.","Ogg,G.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"64213","Goulder,P.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"6437","Goulder,P.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"6443","Goulder,P.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"6453","Goulder,P.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"6462","Goulder,P.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"6472","Goulder,P.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"70623","Brander,C.","Ogg,G.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"70713","Brander,C.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"7087","Brander,C.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"7093","Brander,C.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"7107","Brander,C.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"7112","Brander,C.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"7122","Brander,C.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77122","Ogg,G.","Sullivan,J.S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77217","Ogg,G.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77313","Ogg,G.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77412","Ogg,G.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77511","Ogg,G.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"77611","Ogg,G.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8358","Sullivan,J.S.","Dyer,W.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8364","Sullivan,J.S.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8373","Sullivan,J.S.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8382","Sullivan,J.S.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8392","Sullivan,J.S.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8983","Dyer,W.","Jones,I.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"8992","Dyer,W.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"9001","Dyer,W.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"9011","Dyer,W.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"9602","Jones,I.","McMichael,A.J.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"9611","Jones,I.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"9621","Jones,I.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"10211","McMichael,A.J.","Rowland-Jones,S.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"10221","McMichael,A.J.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"10811","Rowland-Jones,S.","Phillips,R.E.",2000,"Submitted (03-NOV-2000) Institute of Molecular Medicine, MRC Human	Immunology Group, John Radcliffe Hospital, Headington, Oxford, Oxon	OX3 9DS, United Kingdom","Human immunodeficiency virus 1","Viruses",11676
"1179","Gratton,S.","Cheynier,R.",2000,"Submitted (07-NOV-2000) Unite de Retrovirologie Moleculaire,	Institut Pasteur, 28 rue du Dr Roux, Paris CEDEX 75724, France","Human immunodeficiency virus 1","Viruses",11676
"2137","Gratton,S.","Dumaurier,M.J.",2000,"Submitted (07-NOV-2000) Unite de Retrovirologie Moleculaire,	Institut Pasteur, 28 rue du Dr Roux, Paris CEDEX 75724, France","Human immunodeficiency virus 1","Viruses",11676
"3109","Gratton,S.","Oksenhendler,E.",2000,"Submitted (07-NOV-2000) Unite de Retrovirologie Moleculaire,	Institut Pasteur, 28 rue du Dr Roux, Paris CEDEX 75724, France","Human immunodeficiency virus 1","Viruses",11676
"4102","Gratton,S.","Wain-Hobson,S.",2000,"Submitted (07-NOV-2000) Unite de Retrovirologie Moleculaire,	Institut Pasteur, 28 rue du Dr Roux, Paris CEDEX 75724, France","Human immunodeficiency virus 1","Viruses",11676
"76122","Cheynier,R.","Dumaurier,M.J.",2000,"Submitted (07-NOV-2000) Unite de Retrovirologie Moleculaire,	Institut Pasteur, 28 rue du Dr Roux, Paris CEDEX 75724, France","Human immunodeficiency virus 1","Viruses",11676
